data_source_id,data_source_cat_id,name,best_match_name,best_match_data_source_id,best_match_data_source_cat_id,similarity_score
18,678861,Consumer > Media > News Cluster,Consumer > Media > News Cluster (Mobile),35,1003585769,0.9252131905269517
18,687864,Consumer > Retail > Toys Shopping,Consumer > Retail > Toys Shopping (Mobile),35,1003585959,0.8915922483323784
18,688295,Clusters > Locations > Iowa Cluster - Extreme Confidence,Clusters > Locations > Iowa Cluster - Extreme Confidence (Mobile),35,1007712481,0.9594215400891484
18,688300,Consumer > General Consumer > Pet Adoption - Extreme Confidence,Consumer > General Consumer > Pet Adoption - Extreme Confidence (Mobile),35,1007833091,0.963817788868674
18,689025,Consumer > Travel > Discount Travel - Extreme Confidence,Consumer > Travel > Discount Travel - Extreme Confidence (Mobile),35,1007832781,0.9548106589687165
18,690543,Consumer > Health & Wellness > Spanish Health & Wellness,Consumer > Health & Wellness > Spanish Health & Wellness (Mobile),35,1003583279,0.9688415410296751
18,690654,Consumer > Media > Australia & New Zealand Media - Extreme Confidence,Consumer > Media > Australia & New Zealand Media - Extreme Confidence (Mobile),35,1007832841,0.9696918683550432
18,882206,Clusters > Locations > Local & Travel England - Northern England - Extended Scale,Clusters > Locations > Local & Travel England - Northern England - Extended Scale (Mobile),35,1007780781,0.983724317614065
18,882253,Consumer > Media > Sports Fans > Illinois College Sports - Extended Scale,Consumer > Media > Sports Fans > Illinois College Sports - Extended Scale (Mobile),35,1007721121,0.9663331201259566
18,701044,Predictive Locations > Auto > Service Supplies > Predictive In-Store Firestone Visitors - Extreme Confidence,Predictive Locations > Auto > Service Supplies > Predictive In-Store Firestone Visitors (Web),35,1005414149,0.9148866455135668
18,701363,Predictive Locations > Restaurants > QSR > Predictive In-Store Sonic Drive In Visitors,Predictive Locations > Restaurants > QSR > Predictive In-Store Sonic Drive In Visitors (Web),35,1005414249,0.9778880608441809
18,702322,Predictive Locations > Retail > Apparel > Predictive In-Store Gap Visitors - Extreme Confidence,Predictive Locations > Retail > Apparel > Predictive In-Store American Apparel Visitors (Web),35,1005413549,0.7351796002212049
18,715213,Predictive Locations > Retail > Predictive In-Store Vineyard Vines Visitors,Brand > Vineyard Vines,35,1001490166,0.6535111107346817
18,715674,Predictive Locations > Retail > Home > Predictive In-Store Room and Board Visitors - Extreme Confidence,Predictive Locations > Retail > Home > Predictive In-Store Back to Bed Visitors (Web),35,1005416049,0.6624444239765264
18,716224,Predictive Locations > Retail > Home > Predictive In-Store Pinch A Penny Visitors - Extreme Confidence,Location Visitors > Retail > Home Improvement & DIY Shoppers > Pinch A Penny,35,1009020491,0.5927398162685605
18,716304,Predictive Locations > Retail > Apparel > Predictive In-Store Lululemon Visitors - Extreme Confidence,Predictive Locations > Retail > Apparel > Predictive In-Store Lululemon Visitors (Web),35,1005416259,0.9058914399285937
18,716539,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Waffle House Visitors - Extreme Confidence,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Waffle House Visitors (Web),35,1005415229,0.9270785800191333
18,716574,Predictive Locations > Restaurants > QSR > Predictive In-Store Wendys Visitors - Extreme Confidence,Predictive Locations > Restaurants > QSR > Predictive In-Store Wendys Visitors (Web),35,1005412749,0.91183365241173
18,714974,Predictive Locations > Retail > Grocery > Predictive In-Store Shop n Save Visitors - Extreme Confidence,Predictive Locations > Retail > Grocery > Predictive In-Store Shop n Save Visitors (Web),35,1005414679,0.9129622550463445
18,715074,Predictive Locations > Retail > Apparel > Predictive In-Store Intermix Visitors - Extreme Confidence,Predictive Locations > Retail > Apparel > Predictive In-Store Intermix Visitors (Web),35,1005412299,0.9151075527694812
18,715109,Predictive Locations > Retail > Department Stores > Predictive In-Store Bloomingdales Visitors - Extreme Confidence,Predictive Locations > Retail > Department Stores > Predictive In-Store Bloomingdales Visitors (Web),35,1005414749,0.9150821241876151
18,715814,Predictive Locations > Retail > Apparel > Predictive In-Store Saint Laurent Paris Visitors - Extreme Confidence,Predictive Locations > Retail > Apparel > Predictive In-Store American Apparel Visitors (Web),35,1005413549,0.5969987571762574
18,715943,Predictive Locations > Finance > Banks > Predictive In-Store Citibank Visitors,Predictive Locations > Finance > Banks > Predictive In-Store Citibank Visitors (Web),35,1005413809,0.9766107276098654
18,716064,Predictive Locations > Health > Medical > Predictive Concentra Visitors - Extreme Confidence,Predictive Locations > Retail > Telecom > Predictive In-Store AT&T Visitors (Web),35,1005413829,0.540109184382763
18,716203,Predictive Locations > Services > Storage & Moving > Predictive In-Store Cubesmart Visitors,Predictive Locations > Services > Storage & Moving > Predictive In-Store Cubesmart Visitors (Web),35,1005413909,0.9796765617538
18,952939,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Friendlys Visitors - Extended Scale,Predictive Locations > Restaurants > Casual Restaurants > Predictive In-Store Friendlys Visitors (Web),35,1005414389,0.9255652548058202
18,953015,Predictive Locations > Auto > Gas Stations > Predictive Tesoro Visitors - Extended Scale,Predictive Locations > Auto > Gas Stations > Predictive In-Store Speedway Gas Stations Visitors (Web),35,1005414689,0.6692163117602324
18,954954,Predictive Locations > Auto > Manufacturers > Predictive In-Store Tesla Visitors - Extended Scale,Predictive Locations > Auto > Manufacturers > Predictive In-Store Tesla Visitors (Web),35,1005416239,0.9058522513978384
18,478461,Consumer > Retail > Apparel > Preppy Clothing Shoppers,Consumer > Retail > Apparel > Preppy Clothing Shoppers (Mobile),35,1004935129,0.9608441552049254
18,746103,Predictive Social > Persona > Entrepreneur and Startup Business Enthusiasts - Extreme Confidence,Predictive Social > Persona > Entrepreneur and Startup Business Enthusiasts - Extreme Confidence (Mobile),35,1012445631,0.976860908316505
18,746109,Predictive Social > Persona > Extreme Sports Fans and Enthusiasts - Extreme Confidence,Predictive Social > Persona > Extreme Sports Fans and Enthusiasts - Extreme Confidence (Mobile),35,1012445671,0.971469242398051
18,1053681,Predictive Social > Persona > MLB Fans - Extended Scale,Predictive Social > Persona > MLB Fans - Extended Scale (Mobile),35,1012447541,0.9626948099729945
18,1073650,Predictive Social > Persona > Board Game Fanatics,Predictive Social > Persona > Board Game Fanatics (Web),35,1013641621,0.9652222737248264
18,991142,ScreenEngine Dstillery > Entertainment > Stranger Things 4 Viewing Intender,ScreenEngine Dstillery > Entertainment > Stranger Things 4 Viewing Intender (Web),35,1010977881,0.9762808911734144
18,999451,ScreenEngine Dstillery > Entertainment > Paws of Fury: The Legend of Hank Viewing Intender,ScreenEngine Dstillery > Entertainment > Paws of Fury: The Legend of Hank Viewing Intender (Web),35,1011145211,0.9863021221570452
18,1031262,ScreenEngine Dstillery > Entertainment > Babylon Viewing Intender,ScreenEngine Dstillery > Entertainment > Babylon Viewing Intender (Web),35,1011785201,0.972239463076815
18,307999,Consumer > Media > Sports Fans > Active NBA (National Basketball Association) Enthusiasts - Extreme Confidence,Sports > National Basketball Association (Nba),35,1011091741,0.7355386066111075
18,328452,Consumer > Healthcare > Pharma > Arthritis Sufferers - Extreme Confidence,Consumer > Healthcare > Pharma > Arthritis Sufferers - Extreme Confidence (Mobile),35,1003540279,0.9706599545932383
18,353455,Consumer > Electronics > Tech-Savvy Moms - Extended Scale,Consumer > Electronics > Tech-Savvy Moms (Mobile),35,1003543709,0.8576871959843857
18,384892,Lifestyle > Political > Voting Registration Researchers - Extreme Confidence,Lifestyle > Political > Work Visa Researchers - Extreme Confidence (Web),35,1006261561,0.5290943833204261
18,387715,Consumer > General Consumer > Horse Owners - Extreme Confidence,Consumer > General Consumer > Horse Owners - Extreme Confidence (Mobile),35,1003541839,0.9595180367129044
18,398877,Consumer > Health & Wellness > Nursing Education Content Readers - Extended Scale,Consumer > Health & Wellness > Nursing Education Content Readers - Extended Scale (Web),35,1010969941,0.9686902592704121
18,444829,Consumer > B2B > Business Incorporating & LLC Filing Researchers - Extended Scale,Consumer > B2B > Business Incorporating & LLC Filing Researchers (Mobile),35,1003545369,0.9104293740248165
18,481361,Consumer > Healthcare > Weight Loss Researchers - Extended Scale,Consumer > Healthcare > Weight Loss Researchers (Mobile),35,1003545839,0.8312901971132268
18,551495,Consumer > Auto > Japanese Luxury Car Enthusiasts - Extended Scale,Consumer > Auto > Japanese Luxury Car Enthusiasts (Web),35,1003534739,0.8376268280018655
18,554929,Lifestyle > Holidays > Halloween Decorations Shoppers,Lifestyle > Holidays > Halloween Decorations Shoppers (Mobile),35,1003548439,0.9595748335964311
18,570174,Consumer > B2B > Market Intelligence Researchers - Extended Scale,Consumer > B2B > Market Intelligence Researchers (Web),35,1003535799,0.7950078582603478
18,594830,Consumer > Healthcare > Medical Advice Researchers,Consumer > Healthcare > Medical Advice Researchers (Web),35,1003536519,0.949793965317791
18,598587,Consumer > CPG > Food > Indie Coffee Shoppers - Extended Scale,Consumer > CPG > Food > Indie Coffee Shoppers (Web),35,1003536479,0.8314957398285879
18,618322,Consumer > Retail > Home > Online Home Decor Shoppers - Extreme Confidence,Consumer > Retail > Home > Online Home Decor Shoppers - Extreme Confidence (Web),35,1003537029,0.9598824812983463
18,625654,Consumer > Auto > Dodge Vehicle Shoppers - Extreme Confidence,Consumer > Auto > Dodge Vehicle Shoppers - Extreme Confidence (Web),35,1003537609,0.9477369274653499
18,625688,Consumer > Auto > Harley Davidson Shoppers,Consumer > Auto > Harley Davidson Shoppers (Web),35,1003537739,0.9586757991109324
18,625708,Consumer > Auto > Hyundai Vehicle Shoppers,Consumer > Auto > Hyundai Vehicle Shoppers (Mobile),35,1004936189,0.9286681774054487
18,629685,Consumer > Electronics > Xbox Enthusiasts - Extended Scale,Consumer > Electronics > Xbox Enthusiasts (Mobile),35,1004936969,0.7847733476807289
18,630439,Lifestyle > Lifestage > Elderly > Senior Living Center Researchers - Extreme Confidence,Lifestyle > Lifestage > Elderly > Senior Living Center Researchers - Extreme Confidence (Web),35,1003538669,0.9761274554304162
18,937702,Resonate Dstillery > Covid Travel > Consumers Mostly Using Travel Sites to Travel Internationally,Resonate Dstillery > Covid Travel > Consumers Mostly Using Travel Sites to Travel Internationally (Web),35,1009284641,0.9855265521922127
18,937704,Resonate Dstillery > Covid Travel > Consumers Always Using Travel Sites to Travel Domestically,Resonate Dstillery > Covid Travel > Consumers Always Using Travel Sites to Travel Domestically (Web),35,1009284891,0.9857321019288314
18,937719,Resonate Dstillery > Covid Travel > Domestic Trip Planners Looking to Relax,Resonate Dstillery > Covid Travel > Domestic Trip Planners Looking to Relax (Web),35,1009284521,0.9826377627976163
18,1081356,Engagement Labs > All Categories > Everyday Influencer,Engagement Labs > All Categories > Everyday Influencer (Web),35,1014106291,0.9677399892504343
18,1072078,Behavioral AI > Local > USA > Florida Retirement - Extreme Confidence,Behavioral AI > Local > USA > Florida Retirement - Extreme Confidence (Web),35,1013697651,0.9687703642084683
18,1072362,Behavioral AI > Health & Wellness > Healthy Eating > Fitness - Extreme Confidence,Behavioral AI > Health & Wellness > Healthy Eating > Fitness - Extreme Confidence (Web),35,1013699081,0.9707824481977607
18,1072391,Behavioral AI > Activities > Hobbies > Comics - Extreme Confidence,Behavioral AI > Activities > Hobbies > Comics - Extreme Confidence (Web),35,1013699041,0.9641124578010092
18,1072495,Behavioral AI > Activities > Lifestyle > Aviation,Behavioral AI > Activities > Lifestyle > Aviation (Web),35,1013584341,0.9512246497810855
18,1072767,Behavioral AI > Home > Home Improvement > Renovation Tips,Behavioral AI > Home > Home Improvement > Renovation Tips (Web),35,1013593911,0.9692067284688891
18,1072907,Behavioral AI > Financial Services > Personal Finance > Retirement Planning - Extreme Confidence,Behavioral AI > Financial Services > Personal Finance > Retirement Planning - Extreme Confidence (Web),35,1013702491,0.9697746784389185
18,1073027,Behavioral AI > Activities > Outdoor Adventures > Exploration - Extreme Confidence,Behavioral AI > Activities > Outdoor Adventures > Exploration - Extreme Confidence (Web),35,1013702041,0.9742598562151765
18,1073247,Behavioral AI > Tech > Tech Education > Tech News,Behavioral AI > Tech > Tech Education > Tech News (Web),35,1013592231,0.9795577574677699
18,1076495,Behavioral AI > Travel > Travel Guidance > Expat Living - Extended Scale,Behavioral AI > Travel > Travel Guidance > Expat Living - Extended Scale (Web),35,1013704431,0.9794240762448262
18,739035,Lifestyle > Lifestage > Family > Adoption Researchers - Extreme Confidence,Lifestyle > Lifestage > Family > Adoption Researchers - Extreme Confidence (Web),35,1006265321,0.9670725529265994
18,782347,Consumer > Travel > Executive Travelers,Consumer > Travel > Executive Travelers (Web),35,1005889621,0.9292331714596448
18,947111,Industry Dstilled > Automotive Industry - Extended Scale,Industry Dstilled > Automotive Industry (Web),35,1004644419,0.8302224125710479
18,948532,Consumer > Media > Sports Fans > Notre Dame Fighting Irish Fans - Extended Scale,Consumer > Media > Sports Fans > Notre Dame Fighting Irish Fans (Web),35,1004644889,0.9386309740168804
18,949627,Consumer > CPG > Food > Candy Shoppers - Extended Scale,Consumer > CPG > Food > Candy Shoppers (Mobile),35,1004937379,0.7231100820590739
18,950265,Lifestyle > Activities > Romantics - Extended Scale,Lifestyle > Activities > Romantics (Mobile),35,1004936439,0.8296261971592596
18,677002,"Clusters > Locations > UK Printing, & Small Business - Extreme Confidence","Clusters > Locations > UK Printing, & Small Business - Extreme Confidence (Mobile)",35,1007632621,0.969377240108867
18,677532,Lifestyle > Activities > Sports > Scuba Diving - Extreme Confidence,Lifestyle > Activities > Sports > Scuba Diving - Extreme Confidence (Mobile),35,1007796721,0.968946440439033
18,677672,Clusters > Locations > Vietnam Cluster - Extreme Confidence,Clusters > Locations > Vietnam Cluster - Extreme Confidence (Mobile),35,1007796781,0.9679047081828673
18,677856,Lifestyle > College > College Greek Life,Lifestyle > College > College Greek Life (Mobile),35,1003588209,0.9664856477258384
18,688085,Consumer > Retail > Discount Shopping - Extreme Confidence,Consumer > Retail > Discount Shopping - Extreme Confidence (Mobile),35,1007833301,0.9349743233050959
18,688174,Clusters > Locations > Cincinnati Cluster,Clusters > Locations > Cincinnati Cluster (Mobile),35,1003589119,0.9558966190903747
18,688334,Consumer > Financial Services > Personal Investment & Advisor Researchers,Consumer > Financial Services > Personal Investment & Advisor Researchers (Mobile),35,1003582839,0.9634394770387911
18,688540,Clusters > Locations > Central Pennsylvania Cluster - Extreme Confidence,Clusters > Locations > Central Pennsylvania Cluster - Extreme Confidence (Mobile),35,1007765381,0.9671516366552478
18,688769,Consumer > Retail > Home > Furniture Shopping,Consumer > Retail > Home > Furniture Shopping (Mobile),35,1003586479,0.903929888349102
18,688985,Consumer > Media > Tech News - Extreme Confidence,Consumer > Media > Tech News - Extreme Confidence (Mobile),35,1007656291,0.9447521047430474
18,690534,Consumer > Media > Medical Journals - Extreme Confidence,Consumer > Media > Medical Journals - Extreme Confidence (Mobile),35,1007640371,0.961701099715085
18,882228,Consumer > Health & Wellness > Active Lifestyle Enthusiasts - Extended Scale,Consumer > Health & Wellness > Active Lifestyle Enthusiasts - Extended Scale (Mobile),35,1007856661,0.9609431346935928
18,882233,Clusters > Locations > UK Soccer Fans - Extended Scale,Clusters > Locations > UK Soccer Fans - Extended Scale (Mobile),35,1007780831,0.9671202050316322
18,882367,Lifestyle > Activities > Sports > Cheerleading - Extended Scale,Lifestyle > Activities > Sports > Cheerleading - Extended Scale (Mobile),35,1007656761,0.9611429186249544
18,882810,Consumer > Media > Celebrity Gossip & Viral News - Extended Scale,Consumer > Media > Celebrity Gossip & Viral News - Extended Scale (Mobile),35,1007645271,0.9741131841961678
18,882837,Consumer > Media > UK Celebrity & Gossip Media - Extended Scale,Consumer > Media > UK Celebrity & Gossip Media - Extended Scale (Mobile),35,1007797051,0.9728290962313306
18,276281,Consumer > B2B > Business Logistics Managers - Extended Scale,Consumer > B2B > Business Logistics Managers (Web),35,1003531009,0.7952053688828643
18,313240,Lifestyle > Lifestage > Moving > In-Market Apartment Hunters - Extreme Confidence,Lifestyle > Lifestage > Moving > Apartment Hunters - Extreme Confidence (Mobile),35,1003540049,0.947017916587389
18,319908,Consumer > Media > Sports Fans > Active NHL (National Hockey League) Enthusiasts - Extreme Confidence,Consumer > Interest > Sports and Recreation > Ice Hockey > National Hockey League (NHL),35,1004864969,0.637909938555362
18,336406,Consumer > Healthcare > Online Health Researchers - Extreme Confidence,Consumer > Healthcare > Online Health Researchers - Extreme Confidence (Mobile),35,1003540369,0.9480367617706339
18,347441,Consumer > Retail > In-Market Luxury Retail Shoppers - Extreme Confidence,Consumer > Retail > Luxury Retail Shoppers - Extreme Confidence (Web),35,1003527459,0.89270896286589
18,375140,Consumer > Travel > Caribbean Trip Planners - Extreme Confidence,Consumer > Travel > Caribbean Trip Planners - Extreme Confidence (Mobile),35,1003541259,0.9665874017824578
18,404852,Consumer > Retail > Home > Kitchen & Bathroom Remodelers,Consumer > Retail > Home > Kitchen & Bathroom Remodelers (Mobile),35,1003543199,0.964868590023085
18,462761,Consumer > B2B > Business Decision Makers,B2B > Business Decision Makers,35,1013334441,0.9376297279803697
18,509260,Consumer > Travel > Philadelphia Trip Planners - Extended Scale,Consumer > Travel > Philadelphia Trip Planners (Mobile),35,1003547079,0.8499283641754181
18,517303,Consumer > Financial Services > Insurance > Life Insurance Researchers,Consumer > Financial Services > Insurance > Life Insurance Researchers (Mobile),35,1003547319,0.9638903382214558
18,554884,Lifestyle > Holidays > Hanukkah Celebration Planners,Lifestyle > Holidays > Hanukkah Celebration Planners (Web),35,1003535359,0.971392148237922
18,558546,Consumer > Electronics > Nintendo Enthusiasts - Extended Scale,Consumer > Electronics > Nintendo Enthusiasts (Mobile),35,1003548159,0.7836258694597131
18,612800,Consumer > CPG > Food > Gourmet Food & Wine Researchers,Consumer > CPG > Food > Gourmet Food & Wine Researchers (Web),35,1003536819,0.9612510808428252
18,625633,Consumer > Auto > Corvette Enthusiasts,Consumer > Auto > Corvette Enthusiasts (Web),35,1003537519,0.9407516502628304
18,669816,Lifestyle > Activities > Survivalist Enthusiasts,Lifestyle > Activities > Survivalist Enthusiasts (Web),35,1004643349,0.9602294584621783
18,692453,Consumer > Travel > Smoky Mountains Trip Planners,Consumer > Travel > Smoky Mountains Trip Planners (Web),35,1005487619,0.974805950362052
18,719442,Lifestyle > Occupation > Veterinarians - Extreme Confidence,Lifestyle > Occupation > Veterinarians (Web),35,1006978951,0.8048160104266199
18,946001,Consumer > Travel > Aspen Trip Planners - Extended Scale,Consumer > Travel > Aspen Trip Planners (Web),35,1004644329,0.8647384140114291
18,947152,Lifestyle > Lifestage > Federal Employee Benefits Researchers - Extended Scale,Lifestyle > Lifestage > Federal Employee Benefits Researchers - Extended Scale (Web),35,1013692901,0.97383904982852
18,947166,Consumer > Financial Services > Insurance > Discount Health Insurance Researchers - Extended Scale,Consumer > Financial Services > Insurance > Discount Health Insurance Researchers - Extended Scale (Web),35,1013692571,0.9722621975369079
18,949453,Lifestyle > Holidays > Thanksgiving Decorators - Extended Scale,Interest > Holidays > Thanksgiving,35,1008490931,0.6275286133589877
18,690553,Consumer > Media > New Mexico News,Consumer > Media > New Mexico News (Mobile),35,1003589649,0.9380527951992782
18,882452,Consumer > B2B > Lighting & Power - Extended Scale,Consumer > B2B > Lighting & Power - Extended Scale (Mobile),35,1007674361,0.9544129357311399
18,701034,Predictive Locations > Retail > Telecom > Predictive In-Store MetroPCS Visitors - Extreme Confidence,Predictive Locations > Retail > Telecom > Predictive In-Store MetroPCS Visitors (Web),35,1005412889,0.9112176603420233
18,701104,Predictive Locations > Finance > Banks > Predictive In-Store First Republic Bank Visitors - Extreme Confidence,Predictive Locations > Finance > Banks > Predictive In-Store First Republic Bank Visitors (Web),35,1005412919,0.9199248045971926
18,701204,Predictive Locations > Retail > Accessories > Predictive In-Store Lenscrafters Visitors - Extreme Confidence,Predictive Locations > Retail > Accessories > Predictive In-Store Lenscrafters Visitors (Web),35,1005411809,0.9092532295429121
18,714989,Predictive Locations > Travel > Hotels > Predictive In-Hotel Knights Inn Visitors - Extreme Confidence,Predictive Locations > Travel > Hotels > Predictive In-Hotel Days Inn Visitors (Web),35,1005415979,0.7911389867518182
18,715269,Predictive Locations > Finance > Banks > Predictive In-Store Union Bank Visitors - Extreme Confidence,Predictive Locations > Finance > Banks > Predictive In-Store Union Bank Visitors (Web),35,1005415919,0.9171537420914021
18,629655,Consumer > Auto > Subaru Vehicle Shoppers - Extended Scale,Consumer > Auto > Subaru Vehicle Shoppers (Web),35,1003538179,0.768737673636107
18,715323,Predictive Locations > Retail > Beauty > Predictive In-Store Body Shop Visitors,Predictive Locations > Retail > Beauty > Predictive In-Store Body Shop Visitors (Web),35,1005413559,0.9729415423820394
18,715918,Predictive Locations > Entertainment > Movies > Predictive In-Store AMC Theater Visitors,Predictive Locations > Entertainment > Movies > Predictive In-Store AMC Theater Visitors (Web),35,1005413799,0.9773792533385508
18,716228,Predictive Locations > Retail > Home > Predictive In-Store Pinch A Penny Visitors,Location Visitors > Retail > Home Improvement & DIY Shoppers > Pinch A Penny,35,1009020491,0.6250940483342734
18,952252,Predictive Locations > Restaurants > QSR > Predictive In-Store Menchies Visitors - Extended Scale,Predictive Locations > Restaurants > QSR > Predictive In-Store Arbys Visitors (Web),35,1005412029,0.703588992990219
18,952338,Predictive Locations > Restaurants > QSR > Predictive In-Store Sonic Drive In Visitors - Extended Scale,Predictive Locations > Restaurants > QSR > Predictive In-Store Sonic Drive In Visitors (Web),35,1005414249,0.9176486120027036
18,954908,Predictive Locations > Travel > Hotels > Predictive In-Hotel Marriott Hotels Visitors - Extended Scale,Predictive Locations > Travel > Hotels > Predictive In-Hotel Marriott Hotels Visitors (Web),35,1005413819,0.926610442754994
18,746110,Predictive Social > Persona > Extreme Sports Fans and Enthusiasts,Predictive Social > Persona > Extreme Sports Fans and Enthusiasts (Mobile),35,1005300129,0.9575404358020441
18,746112,Predictive Social > Persona > Family Friendly Restaurant Frequenters - Extreme Confidence,Predictive Social > Persona > Family Friendly Restaurant Frequenters - Extreme Confidence (Mobile),35,1012445761,0.9741008673455362
18,767512,Predictive Social > Persona > Fitness and Exercise Buffs - Extreme Confidence,Predictive Social > Persona > Fitness and Exercise Buffs - Extreme Confidence (Mobile),35,1012444441,0.9707285800468298
18,1053696,Predictive Social > Persona > Science Buffs - Extended Scale,Predictive Social > Persona > Science Buffs - Extended Scale (Mobile),35,1012447371,0.9650837581283128
18,1073713,Predictive Social > Persona > Spacex Fans,Predictive Social > Persona > Spacex Fans (Web),35,1013640511,0.9621180290058415
18,882555,Clusters > Locations > French Canadian Cluster - Extended Scale,Clusters > Locations > French Canadian Cluster - Extended Scale (Mobile),35,1007760821,0.9708768413528605
18,882751,Lifestyle > Activities > Sports > Combat Sports - Extended Scale,Lifestyle > Activities > Sports > Combat Sports - Extended Scale (Mobile),35,1007797181,0.967542781692599
18,882761,Consumer > Travel > Travel Adventure - Extended Scale,Consumer > Travel > Travel Adventure - Extended Scale (Mobile),35,1007645181,0.9521950306754712
18,701069,Predictive Locations > Retail > Jewelry > Predictive In-Store Gordons Jewelers Visitors - Extreme Confidence,Predictive Locations > Retail > Jewelry > Predictive In-Store Kay Jewelers Visitors (Web),35,1005416409,0.7174362008927749
18,702011,Predictive Locations > Finance > Banks > Predictive In-Store Citizens Bank Visitors,Predictive Locations > Finance > Banks > Predictive In-Store Citizens Bank Visitors (Web),35,1005415609,0.9782625601231134
18,702371,Predictive Locations > Health > Fitness Clubs > Predictive In-Store Yoga Works Visitors,Predictive Locations > Health > Fitness Clubs > Predictive In-Store Yoga Works Visitors (Web),35,1005414549,0.9805050300662674
18,716313,Predictive Locations > Retail > Grocery > Predictive In-Store Foodtown Visitors,Predictive Locations > Retail > Grocery > Predictive In-Store Whole Foods Visitors (Web),35,1005415249,0.7293924852679278
18,716794,Predictive Locations > Retail > Apparel > Predictive In-Store Supreme Visitors - Extreme Confidence,Predictive Locations > Retail > Apparel > Predictive In-Store Supreme Visitors (Web),35,1005412799,0.9061317898391605
18,952302,Predictive Locations > Auto > Service Supplies > Predictive In-Store Precision Tune Auto Care Visitors - Extended Scale,Predictive Locations > Auto > Service Supplies > Predictive In-Store AutoZone Visitors (Web),35,1005415049,0.6448351032940693
18,952316,Predictive Locations > Finance > Banks > Predictive In-Store US Bank Visitors - Extended Scale,Predictive Locations > Finance > Banks > Predictive In-Store US Bank Visitors (Web),35,1005412969,0.9015756115838207
18,955007,Predictive Locations > Retail > Convenience/Drug > Predictive In-Store Bartell Drugs Visitors - Extended Scale,Predictive Locations > Retail > Convenience/Drug > Predictive In-Store 7-Eleven Visitors (Web),35,1005412679,0.7346030646004729
18,1073782,Predictive Social > Persona > Indie Music Fans - Extreme Confidence,Predictive Social > Persona > Indie Music Fans - Extreme Confidence (Web),35,1013830991,0.9691709485224007
18,1073986,Predictive Social > Persona > Environment Enthusiasts - Extreme Confidence,Predictive Social > Persona > Environment Enthusiasts - Extreme Confidence (Web),35,1013830401,0.9634034003895862
18,1074002,Predictive Social > Persona > Space Enthusiasts,Predictive Social > Persona > Space Enthusiasts (Web),35,1013640651,0.9533980815380503
18,1077906,Predictive Social > Persona > Screenwriting Fanatics - Extended Scale,Predictive Social > Persona > Screenwriting Fanatics - Extended Scale (Web),35,1013829041,0.9721576050420867
18,1077907,Predictive Social > Persona > Unresolved Mystery Seekers - Extended Scale,Predictive Social > Persona > Unresolved Mystery Seekers - Extended Scale (Web),35,1013828991,0.9744098122728151
18,1077921,Predictive Social > Persona > Stardew Valley Gamers - Extended Scale,Predictive Social > Persona > Stardew Valley Gamers - Extended Scale (Web),35,1013828791,0.9758527689141627
18,1077931,Predictive Social > Persona > Star Wars Enthusiasts - Extended Scale,Predictive Social > Persona > Star Wars Enthusiasts - Extended Scale (Web),35,1013828871,0.9716448312447138
18,276804,Consumer > Travel > Vacation Planners - Extended Scale,Interest > Travel > Vacation Planners,35,1008492681,0.8073490321827252
18,345945,Lifestyle > Lifestage > Online Education Intenders - Extreme Confidence,Lifestyle > Lifestage > Online Education Intenders - Extreme Confidence (Mobile),35,1003540499,0.9577854038720074
18,357369,Consumer > Media > Music > Live Concert Fans - Extended Scale,Consumer > Media > Music > Live Concert Fans (Web),35,1003529939,0.8416496281818802
18,368358,Lifestyle > Occupation > Federal Government Discount Researchers - Extreme Confidence,Lifestyle > Occupation > Federal Government Discount Researchers - Extreme Confidence (Web),35,1003528129,0.9695658168440965
18,421296,Consumer > CPG > Food > Wine Lovers,Consumer > CPG > Food > Wine Lovers (Web),35,1003531569,0.9281931463141284
18,427021,Consumer > B2B > Entrepreneurs - Extended Scale,Consumer > B2B > Entrepreneurs (Mobile),35,1003545269,0.7426358938620666
18,448055,Consumer > Healthcare > Eyeglasses Shoppers - Extended Scale,Consumer > Healthcare > Eyeglasses Shoppers (Mobile),35,1003545399,0.8008579063193273
18,462768,Lifestyle > Lifestage > Wedding Registrants,Lifestyle > Lifestage > Wedding Registrants (Mobile),35,1003545319,0.96522552675865
18,554870,Lifestyle > Holidays > New Year's Eve Party Ticket Purchasers - Extreme Confidence,Lifestyle > Holidays > New Years Eve Party Ticket Purchasers - Extreme Confidence (Web),35,1003535309,0.9038907927326968
18,576037,Consumer > Travel > Rapid City Trip Planners - Extreme Confidence,Consumer > Travel > Rapid City Trip Planners - Extreme Confidence (Mobile),35,1003548809,0.9720497536923192
18,618474,Consumer > Healthcare > Nursing and Physicians Assistant Journal Researchers - Extended Scale,Consumer > Healthcare > Nursing and Physicians Assistant Journal Researchers (Mobile),35,1004935179,0.8904327036238007
18,625653,Consumer > Media > Doctor Who Fans,Consumer > Media > Doctor Who Fans (Web),35,1003537599,0.9263503650427719
18,625663,Consumer > Auto > Ducati Motorcycle Shoppers,Consumer > Auto > Ducati Motorcycle Shoppers (Mobile),35,1004937799,0.9580936988739994
